DATAID,NAME,path,Subtype,VALSTR
195418811,REQ 60959.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419677:00273-OS-419677-000,Document,
195419801,419677.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419677:00273-OS-419677-000,Document,
195417925,00273-OS-419694,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419694
195418036,00273-OS-419694-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419694,Folder,
195417810,Seven Lakes Scaffold Signed Requisition #15.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419694:00273-OS-419694-000,Document,
195418140,419694.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419694:00273-OS-419694-000,Document,
195812619,SIGNED EXECUTED CONTRACT RELEASE 419694.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419694:00273-OS-419694-000,Document,
195424927,00273-OS-419692,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419692
195419087,00273-OS-419692-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419692,Folder,
195419093,Signed Requisition.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419692:00273-OS-419692-000,Document,
195437356,Common Services - New Contract 419692 - Equipment Rental - United Rentals.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419692:00273-OS-419692-000,Document,
195822004,Executed Contract 419692.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419692:00273-OS-419692-000,Document,
195822425,RE  Common Services - New Contract 419692 - Equipment Rental - United Rental.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419692:00273-OS-419692-000,Document,
195425278,00273-OS-419693,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419693
195424288,00273-OS-419693-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419693,Folder,
195419885,Doc for Signature Contract 419693 HVAC & Plumbing Support 2016 Seven Lakes.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419693:00273-OS-419693-000,Document,
195421868,Seven Lakes HVAC Signed Requisition #14.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419693:00273-OS-419693-000,Document,
195422513,419693.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419693:00273-OS-419693-000,Document,
195813798,RE  Document for Signature  Contract No  419693 - Scaffolding for CMT Group for 2016 - Seven Lakes.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419693:00273-OS-419693-000,Document,
195426027,00273-OS-419690,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419690
195423165,00273-OS-419690-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419690,Folder,
195422084,Signed Requisitions.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419690:00273-OS-419690-000,Document,
195826961,Offsites - New Contract 419690 Equipment Rental - United Rentals.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419690:00273-OS-419690-000,Document,
195973462,419690 Signed Copy.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419690:00273-OS-419690-000,Document,
195982190,Executed Contract 419690.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419690:00273-OS-419690-000,Document,
195430578,00273-OC-419702,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419702
195431884,00273-OC-419702-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419702,Folder,
195482508,419702.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419702:00273-OC-419702-000,Document,
195482734,Kinosoo Trucking - 2016 Rate Sheet.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419702:00273-OC-419702-000,Document,
195486246,REQ 61011.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419702:00273-OC-419702-000,Document,
195431973,00273-OC-419697,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419697
195434770,00273-OC-419697-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419697,Folder,
195418917,Schedule B - Contract Pricing.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419697:00273-OC-419697-000,Document,
195424961,FC New Rates 2015-2016.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419697:00273-OC-419697-000,Document,
195430835,Signed Requisition FCG-0515.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419697:00273-OC-419697-000,Document,
195430940,419697.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419697:00273-OC-419697-000,Document,
195431326,Schedule A - General Requirements.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419697:00273-OC-419697-000,Document,
195809795,Clean Harbors Energy - Contract Release 419697 for Signature - 2016 Hydrotesting Services.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419697:00273-OC-419697-000,Document,
195825664,Capital Projects  Clean Harbours - Executed Contract Number 419697 - 2016 Hydrotesting Services.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419697:00273-OC-419697-000,Document,
195829030,Clean Harbors Energy - Contract Release 419697 With Signature - 2016 Hydrotesting Services.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419697:00273-OC-419697-000,Document,
196085064,00273-OC-419697-001,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419697,Folder,
196079756,419697_001.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419697:00273-OC-419697-001,Document,
196083584,419697_3 3,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419697:00273-OC-419697-001,URL,
196088673,419697_1 1,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419697:00273-OC-419697-001,URL,
196090756,Capital Projects  Clean Harbors' RFI(s)  1 & 3  419697_001 for Signature.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419697:00273-OC-419697-001,Document,
196109054,Capital Projects  Clean Harbors' RFI(s)  1 & 3  419697_001 with Signature.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419697:00273-OC-419697-001,Document,
196112840,Capital Projects  Clean Harbors - Executed Change Order  419697_001.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OC-419697:00273-OC-419697-001,Document,
195432656,00273-OS-419696,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419696
195430256,00273-OS-419696-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419696,Folder,
195435266,Signed Requisition.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419696:00273-OS-419696-000,Document,
195437638,Common Services - New Contract 419696 - Zoom Boom Rental - United Rentals.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419696:00273-OS-419696-000,Document,
195820126,RE  Common Services - New Contract 419692 - Equipment Rental - United Rentals.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419696:00273-OS-419696-000,Document,
195824728,Executed Contract 419696.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419696:00273-OS-419696-000,Document,
195434917,00273-OS-419707,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419707
195437732,00273-OS-419707-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419707,Folder,
195433427,Signed Requisition.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419707:00273-OS-419707-000,Document,
196302152,Common Services - New Contract 419707 - Zoom boom Support.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419707:00273-OS-419707-000,Document,
196328406,Executed Contract 419707.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419707:00273-OS-419707-000,Document,
196328925,Signed Donald Rigging Contract release 419707.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419707:00273-OS-419707-000,Document,
195435023,00273-OS-419703,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419703
195432575,00273-OS-419703-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419703,Folder,
195436330,Signed Requisition.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419703:00273-OS-419703-000,Document,
195818710,Executed Contract 419703.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419703:00273-OS-419703-000,Document,
195822213,Common Services - New Contract 419703 - Carpentry Services - Silver Concrete.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419703:00273-OS-419703-000,Document,
195823219,Silver Concrete - Contract Release - 419703.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419703:00273-OS-419703-000,Document,
195436581,00273-OS-419699,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419699
195431030,00273-OS-419699-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419699,Folder,
195417481,Signed Requisition.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419699:00273-OS-419699-000,Document,
195818495,Executed Contract 419699.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419699:00273-OS-419699-000,Document,
195824609,Common Services - New Contract 419699 - Equipment Rentals - Hertz.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419699:00273-OS-419699-000,Document,
195824611,RE  Common Services - New Contract 419699 - Equipment Rentals - Her.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419699:00273-OS-419699-000,Document,
195447952,00273-OS-419720,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419720
195448172,00273-OS-419720-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419720,Folder,
195861180,MC 415264_Canwest_FCCL_EXECUTED.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419720:00273-OS-419720-000,Document,
195863159,419720.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419720:00273-OS-419720-000,Document,
195867475,REQ 61009.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419720:00273-OS-419720-000,Document,
195460483,00273-OS-419712,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419712
195452792,00273-OS-419712-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419712,Folder,
196233755,419712.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419712:00273-OS-419712-000,Document,
196235848,PSCA 417349 - Schedule 6 - Pricing & Payment.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419712:00273-OS-419712-000,Document,
196236616,REQ 61014.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419712:00273-OS-419712-000,Document,
195474138,00273-OS-419721,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,419721
195478096,00273-OS-419721-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419721,Folder,
195473699,REQ 60987.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419721:00273-OS-419721-000,Document,
195477107,CJF 60987.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-419721:00273-OS-419721-000,Document,
